mse,mae,directional_accuracy,mean_return,sharpe,final_equity,model
9.791519706607353e-05,0.007894751728751209,0.49099099099099097,0.0,0.0,1.0,sign_persistence
9.704341307712952e-05,0.007837383320137843,0.5075075075075075,-7.300366257653043e-05,-0.0076521271548648335,0.9240872661065528,ridge_v1
9.713893472017621e-05,0.007840137119187395,0.506006006006006,-8.819023166682003e-05,-0.008950495940547408,0.912938069931883,mean_return
