Date,y_true,y_pred,position,trade,strategy_ret,equity
2023-01-03,0.013607002065335827,9.952991949791002e-05,1,0.0,0.013607002065335827,1.0136070020653358
2023-01-04,0.0041722001810517995,-0.0006688201681077692,0,1.0,-0.0005,1.0131001985643031
2023-01-05,0.01822938810082597,-0.0009510817032374189,0,0.0,0.0,1.0131001985643031
2023-01-06,0.00531013953399917,-0.0012493519708462943,0,0.0,0.0,1.0131001985643031
2023-01-09,-0.016688476372042516,-0.001639249452746156,0,0.0,-0.0,1.0131001985643031
2023-01-10,0.016120853979034067,-0.00041751162208650446,0,0.0,0.0,1.0131001985643031
2023-01-11,0.019491011442756445,-0.0006107019616239289,0,0.0,0.0,1.0131001985643031
2023-01-12,-0.009416933361090507,-0.0009751874491988735,0,0.0,-0.0,1.0131001985643031
2023-01-13,-0.0064847253415800665,-0.00010470266110038911,0,0.0,-0.0,1.0131001985643031
2023-01-17,0.02394264155915149,0.0001492058549564141,1,1.0,0.02344264155915149,1.0368499433827514
2023-01-18,-0.006279494734269697,-0.0009599616903960068,0,1.0,-0.0005,1.03633151841106
2023-01-19,-0.016343935902322748,-0.00010469101311736648,0,0.0,-0.0,1.03633151841106
2023-01-20,-0.0047192403520215365,0.0009357550818109284,1,1.0,-0.005219240352021537,1.0309226551320974
2023-01-23,0.01427783070444999,0.000693899847115857,1,0.0,0.01427783070444999,1.0456419942714554
2023-01-24,0.0024222783156133687,0.00010372185227847154,1,0.0,0.0024222783156133687,1.048174830200074
2023-01-25,-0.004663143127432434,0.0007892567764789389,1,0.0,-0.004663143127432434,1.043287040944279
2023-01-26,-0.0025270888636361732,0.0008565948428854899,1,0.0,-0.0025270888636361732,1.0406505618815327
2023-01-27,-0.0036615862682749523,0.00044592664436913566,1,0.0,-0.0036615862682749523,1.0368401300740746
2023-01-30,0.007963153077046314,0.00034305851755995337,1,0.0,0.007963153077046314,1.045096646746279
2023-01-31,0.011949522707171312,0.0005088943277667561,1,0.0,0.011949522707171312,1.0575850528577622
2023-02-01,0.00129309672308775,0.00021009643499089934,1,0.0,0.00129309672308775,1.0589526126239992
2023-02-02,-0.015068426054648754,3.6747446481001793e-05,1,0.0,-0.015068426054648754,1.0429958634852974
2023-02-03,-0.00743164132912888,0.00043171254976056574,1,0.0,-0.00743164132912888,1.0352446923201095
2023-02-06,-0.008057995057973777,0.0003515141600485055,1,0.0,-0.008057995057973777,1.0269026957056004
2023-02-07,0.0047479980761560014,0.0007151996326849693,1,0.0,0.0047479980761560014,1.0317784277292101
2023-02-08,-0.009518405099140814,0.0009080390646176326,1,0.0,-0.009518405099140814,1.0219575426815288
2023-02-09,-0.011252984129623833,0.001144664114012298,1,0.0,-0.011252984129623833,1.0104574706725842
2023-02-10,0.008379632611167587,0.0008692098288021333,1,0.0,0.008379632611167587,1.01892473304603
2023-02-13,-0.0023047216132177084,0.000441047489764794,1,0.0,-0.0023047216132177084,1.0165763951915368
2023-02-14,-0.009368920356438437,0.0003670585013042004,1,0.0,-0.009368920356438437,1.007052171908752
2023-02-15,-0.014269097592417346,0.000594170321156397,1,0.0,-0.014269097592417346,0.9926824461871301
2023-02-16,0.00774635951446534,0.0007274047301236655,1,0.0,0.00774635951446534,1.0003721212989944
2023-02-17,-0.019628868904097097,0.00020706015895216581,1,0.0,-0.019628868904097097,0.980735948074703
2023-02-21,0.009122551187729755,0.0010808203860605136,1,0.0,0.009122551187729755,0.9896827619626611
2023-02-22,0.009724510392247865,0.0005846569163214158,1,0.0,0.009724510392247865,0.9993069422663956
2023-02-23,-0.013086346388623937,0.00011769047776419026,1,0.0,-0.013086346388623937,0.9862296654713409
